# Mode: blacklist
item_id,name,is_filtered
413,Oyster pearls,true
426,Priest gown,true
428,Priest gown,true
434,Clay,true
436,Copper ore,true
438,Tin ore,true
440,Iron ore,true
442,Silver ore,true
444,Gold ore,true
447,Mithril ore,true
449,Adamantite ore,true
451,Runite ore,true
453,Coal,true
464,Strange fruit,true
526,Bones,true
528,Burnt bones,true
530,Bat bones,true
532,Big bones,true
534,Babydragon bones,true
536,Dragon bones,true
538,Druid's robe,true
540,Druid's robe top,true
542,Monk's robe,true
544,Monk's robe top,true
546,Shade robe top,true
548,Shade robe,true
554,Fire rune,true
555,Water rune,true
556,Air rune,true
557,Earth rune,true
558,Mind rune,true
559,Body rune,true
560,Death rune,true
561,Nature rune,true
562,Chaos rune,true
563,Law rune,true
564,Cosmic rune,true
565,Blood rune,true
566,Soul rune,true
567,Unpowered orb,true
569,Fire orb,true
571,Water orb,true
573,Air orb,true
575,Earth orb,true
577,Blue wizard robe,true
579,Blue wizard hat,true
581,Black robe,true
590,Tinderbox,true
592,Ashes,true
596,Unlit torch,true
621,Ship ticket,true
626,Pink boots,true
628,Green boots,true
630,Blue boots,true
632,Cream boots,true
634,Turquoise boots,true
636,Pink robe top,true
638,Green robe top,true
640,Blue robe top,true
642,Cream robe top,true
644,Turquoise robe top,true
646,Pink robe bottoms,true
648,Green robe bottoms,true
650,Blue robe bottoms,true
652,Cream robe bottoms,true
654,Turquoise robe bottoms,true
656,Pink hat,true
658,Green hat,true
660,Blue hat,true
662,Cream hat,true
664,Turquoise hat,true
751,Gnomeball,true
753,Cadava berries,true
800,Bronze thrownaxe,true
801,Iron thrownaxe,true
802,Steel thrownaxe,true
803,Mithril thrownaxe,true
804,Adamant thrownaxe,true
805,Rune thrownaxe,true
806,Bronze dart,true
807,Iron dart,true
808,Steel dart,true
809,Mithril dart,true
810,Adamant dart,true
811,Rune dart,true
812,Bronze dart(p),true
813,Iron dart (p),true
814,Steel dart(p),true
815,Mithril dart(p),true
816,Adamant dart(p),true
817,Rune dart(p),true
819,Bronze dart tip,true
820,Iron dart tip,true
821,Steel dart tip,true
822,Mithril dart tip,true
823,Adamant dart tip,true
824,Rune dart tip,true
825,Bronze javelin,true
826,Iron javelin,true
827,Steel javelin,true
828,Mithril javelin,true
829,Adamant javelin,true
830,Rune javelin,true
831,Bronze javelin(p),true
832,Iron javelin(p),true
833,Steel javelin(p),true
834,Mithril javelin(p),true
835,Adamant javelin(p),true
836,Rune javelin(p),true
837,Crossbow,true
839,Longbow,true
841,Shortbow,true
843,Oak shortbow,true
845,Oak longbow,true
847,Willow longbow,true
849,Willow shortbow,true
851,Maple longbow,true
853,Maple shortbow,true
855,Yew longbow,true
857,Yew shortbow,true
859,Magic longbow,true
861,Magic shortbow,true
863,Iron knife,true
864,Bronze knife,true
865,Steel knife,true
866,Mithril knife,true
867,Adamant knife,true
868,Rune knife,true
869,Black knife,true
870,Bronze knife(p),true
871,Iron knife(p),true
872,Steel knife(p),true
873,Mithril knife(p),true
874,Black knife(p),true
875,Adamant knife(p),true
876,Rune knife(p),true
877,Bronze bolts,true
878,Bronze bolts (p),true
879,Opal bolts,true
880,Pearl bolts,true
881,Barbed bolts,true
882,Bronze arrow,true
883,Bronze arrow(p),true
884,Iron arrow,true
885,Iron arrow(p),true
886,Steel arrow,true
887,Steel arrow(p),true
888,Mithril arrow,true
889,Mithril arrow(p),true
890,Adamant arrow,true
891,Adamant arrow(p),true
892,Rune arrow,true
893,Rune arrow(p),true
946,Knife,true
948,Bear fur,true
950,Silk,true
952,Spade,true
954,Rope,true
958,Grey wolf fur,true
960,Plank,true
962,Christmas cracker,true
970,Papyrus,true
973,Charcoal,true
975,Machete,true
981,Disk of returning,true
983,Brass key,true
985,Tooth half of key,true
987,Loop half of key,true
989,Crystal key,true
991,Muddy key,true
993,Sinister key,true
1005,White apron,true
1007,Red cape,true
1009,Brass necklace,true
1011,Blue skirt,true
1013,Pink skirt,true
1015,Black skirt,true
1017,Wizard hat,true
1019,Black cape,true
1021,Blue cape,true
1023,Yellow cape,true
1025,Right eye patch,true
1027,Green cape,true
1029,Purple cape,true
1031,Orange cape,true
1033,Zamorak monk bottom,true
1035,Zamorak monk top,true
1038,Red partyhat,true
1040,Yellow partyhat,true
1042,Blue partyhat,true
1044,Green partyhat,true
1046,Purple partyhat,true
1048,White partyhat,true
1050,Santa hat,true
1053,Green halloween mask,true
1055,Blue halloween mask,true
1057,Red halloween mask,true
1059,Leather gloves,true
1061,Leather boots,true
1063,Leather vambraces,true
1065,Green d'hide vambraces,true
1067,Iron platelegs,true
1069,Steel platelegs,true
1071,Mithril platelegs,true
1073,Adamant platelegs,true
1075,Bronze platelegs,true
1077,Black platelegs,true
1079,Rune platelegs,true
1081,Iron plateskirt,true
1083,Steel plateskirt,true
1085,Mithril plateskirt,true
1087,Bronze plateskirt,true
1089,Black plateskirt,true
1091,Adamant plateskirt,true
1093,Rune plateskirt,true
1095,Leather chaps,true
1097,Studded chaps,true
1099,Green d'hide chaps,true
1101,Iron chainbody,true
1103,Bronze chainbody,true
1105,Steel chainbody,true
1107,Black chainbody,true
1109,Mithril chainbody,true
1111,Adamant chainbody,true
1113,Rune chainbody,true
1115,Iron platebody,true
1117,Bronze platebody,true
1119,Steel platebody,true
1121,Mithril platebody,true
1123,Adamant platebody,true
1125,Black platebody,true
1127,Rune platebody,true
1129,Leather body,true
1131,Hardleather body,true
1133,Studded body,true
1135,Green d'hide body,true
1137,Iron med helm,true
1139,Bronze med helm,true
1141,Steel med helm,true
1143,Mithril med helm,true
1145,Adamant med helm,true
1147,Rune med helm,true
1149,Dragon med helm,true
1151,Black med helm,true
1153,Iron full helm,true
1155,Bronze full helm,true
1157,Steel full helm,true
1159,Mithril full helm,true
1161,Adamant full helm,true
1163,Rune full helm,true
1165,Black full helm,true
1167,Leather cowl,true
1169,Coif,true
1171,Wooden shield,true
1173,Bronze sq shield,true
1175,Iron sq shield,true
1177,Steel sq shield,true
1179,Black sq shield,true
1181,Mithril sq shield,true
1183,Adamant sq shield,true
1185,Rune sq shield,true
1187,Dragon sq shield,true
1189,Bronze kiteshield,true
1191,Iron kiteshield,true
1193,Steel kiteshield,true
1195,Black kiteshield,true
1197,Mithril kiteshield,true
1199,Adamant kiteshield,true
1201,Rune kiteshield,true
1203,Iron dagger,true
1205,Bronze dagger,true
1207,Steel dagger,true
1209,Mithril dagger,true
1211,Adamant dagger,true
1213,Rune dagger,true
1215,Dragon dagger,true
1217,Black dagger,true
1219,Iron dagger(p),true
1221,Bronze dagger(p),true
1223,Steel dagger(p),true
1225,Mithril dagger(p),true
1227,Adamant dagger(p),true
1229,Rune dagger(p),true
1231,Dragon dagger(p),true
1233,Black dagger(p),true
1237,Bronze spear,true
1239,Iron spear,true
1241,Steel spear,true
1243,Mithril spear,true
1245,Adamant spear,true
1247,Rune spear,true
1249,Dragon spear,true
1251,Bronze spear(p),true
1253,Iron spear(p),true
1255,Steel spear(p),true
1257,Mithril spear(p),true
1259,Adamant spear(p),true
1261,Rune spear(p),true
1263,Dragon spear(p),true
1265,Bronze pickaxe,true
1267,Iron pickaxe,true
1269,Steel pickaxe,true
1271,Adamant pickaxe,true
1273,Mithril pickaxe,true
1275,Rune pickaxe,true
1277,Bronze sword,true
1279,Iron sword,true
1281,Steel sword,true
1283,Black sword,true
1285,Mithril sword,true
1287,Adamant sword,true
1289,Rune sword,true
1291,Bronze longsword,true
1293,Iron longsword,true
1295,Steel longsword,true
1297,Black longsword,true
1299,Mithril longsword,true
1301,Adamant longsword,true
1303,Rune longsword,true
1305,Dragon longsword,true
1307,Bronze 2h sword,true
1309,Iron 2h sword,true
1311,Steel 2h sword,true
1313,Black 2h sword,true
1315,Mithril 2h sword,true
1317,Adamant 2h sword,true
1319,Rune 2h sword,true
1321,Bronze scimitar,true
1323,Iron scimitar,true
1325,Steel scimitar,true
1327,Black scimitar,true
1329,Mithril scimitar,true
1331,Adamant scimitar,true
1333,Rune scimitar,true
1335,Iron warhammer,true
1337,Bronze warhammer,true
1339,Steel warhammer,true
1341,Black warhammer,true
1343,Mithril warhammer,true
1345,Adamant warhammer,true
1347,Rune warhammer,true
1349,Iron axe,true
1351,Bronze axe,true
1353,Steel axe,true
1355,Mithril axe,true
1357,Adamant axe,true
1359,Rune axe,true
1361,Black axe,true
1363,Iron battleaxe,true
1365,Steel battleaxe,true
1367,Black battleaxe,true
1369,Mithril battleaxe,true
1371,Adamant battleaxe,true
1373,Rune battleaxe,true
1375,Bronze battleaxe,true
1377,Dragon battleaxe,true
1379,Staff,true
1381,Staff of air,true
1383,Staff of water,true
1385,Staff of earth,true
1387,Staff of fire,true
1389,Magic staff,true
1391,Battlestaff,true
1393,Fire battlestaff,true
1395,Water battlestaff,true
1397,Air battlestaff,true
1399,Earth battlestaff,true
1401,Mystic fire staff,true
1403,Mystic water staff,true
1405,Mystic air staff,true
1407,Mystic earth staff,true
1420,Iron mace,true
1422,Bronze mace,true
1424,Steel mace,true
1426,Black mace,true
1428,Mithril mace,true
1430,Adamant mace,true
1432,Rune mace,true
1434,Dragon mace,true
1436,Rune essence,true
1438,Air talisman,true
1440,Earth talisman,true
1442,Fire talisman,true
1444,Water talisman,true
1446,Body talisman,true
1448,Mind talisman,true
1450,Blood talisman,true
1452,Chaos talisman,true
1454,Cosmic talisman,true
1456,Death talisman,true
1462,Nature talisman,true
1464,Archery ticket,true
1470,Red bead,true
1472,Yellow bead,true
1474,Black bead,true
1476,White bead,true
1478,Amulet of accuracy,true
1511,Logs,true
1513,Magic logs,true
1515,Yew logs,true
1517,Maple logs,true
1519,Willow logs,true
1521,Oak logs,true
1523,Lockpick,true
1539,Steel nails,true
1540,Anti-dragon shield,true
1550,Garlic,true
1552,Seasoned sardine,true
1573,Doogle leaves,true
1592,Ring mould,true
1595,Amulet mould,true
1597,Necklace mould,true
1599,Holy mould,true
1601,Diamond,true
1603,Ruby,true
1605,Emerald,true
1607,Sapphire,true
1609,Opal,true
1611,Jade,true
1613,Red topaz,true
1615,Dragonstone,true
1617,Uncut diamond,true
1619,Uncut ruby,true
1621,Uncut emerald,true
1623,Uncut sapphire,true
1625,Uncut opal,true
1627,Uncut jade,true
1629,Uncut red topaz,true
1631,Uncut dragonstone,true
1635,Gold ring,true
1637,Sapphire ring,true
1639,Emerald ring,true
1641,Ruby ring,true
1643,Diamond ring,true
1645,Dragonstone ring,true
1654,Gold necklace,true
1656,Sapphire necklace,true
1658,Emerald necklace,true
1660,Ruby necklace,true
1662,Diamond necklace,true
1664,Dragon necklace,true
1673,Gold amulet (u),true
1675,Sapphire amulet (u),true
1677,Emerald amulet (u),true
1679,Ruby amulet (u),true
1681,Diamond amulet (u),true
1683,Dragonstone amulet (u),true
1692,Gold amulet,true
1694,Sapphire amulet,true
1696,Emerald amulet,true
1698,Ruby amulet,true
1700,Diamond amulet,true
1702,Dragonstone amulet,true
1704,Amulet of glory,true
1712,Amulet of glory(4),true
1714,Unstrung symbol,true
1716,Unblessed symbol,true
1718,Holy symbol,true
1720,Unstrung emblem,true
1722,Unpowered symbol,true
1724,Unholy symbol,true
1725,Amulet of strength,true
1727,Amulet of magic,true
1729,Amulet of defence,true
1731,Amulet of power,true
1733,Needle,true
1734,Thread,true
1735,Shears,true
1737,Wool,true
1739,Cowhide,true
1741,Leather,true
1743,Hard leather,true
1745,Green dragon leather,true
1747,Black dragonhide,true
1749,Red dragonhide,true
1751,Blue dragonhide,true
1753,Green dragonhide,true
1755,Chisel,true
1757,Brown apron,true
1759,Ball of wool,true
1761,Soft clay,true
1763,Red dye,true
1765,Yellow dye,true
1767,Blue dye,true
1769,Orange dye,true
1771,Green dye,true
1773,Purple dye,true
1775,Molten glass,true
1777,Bow string,true
1779,Flax,true
1781,Soda ash,true
1783,Bucket of sand,true
1785,Glassblowing pipe,true
1787,Unfired pot,true
1789,Unfired pie dish,true
1791,Unfired bowl,true
1793,Woad leaf,true
1794,Bronze wire,true
1823,Waterskin(4),true
1831,Waterskin(0),true
1833,Desert shirt,true
1835,Desert robe,true
1837,Desert boots,true
1854,Shantay pass,true
1859,Raw ugthanki meat,true
1861,Ugthanki meat,true
1865,Pitta bread,true
1869,Chopped tomato,true
1871,Chopped onion,true
1873,Chopped ugthanki,true
1875,Onion & tomato,true
1877,Ugthanki & onion,true
1879,Ugthanki & tomato,true
1881,Kebab mix,true
1885,Ugthanki kebab,true
1887,Cake tin,true
1891,Cake,true
1897,Chocolate cake,true
1905,Asgarnian ale,true
1907,Wizard's mind bomb,true
1909,Greenman's ale,true
1911,Dragon bitter,true
1913,Dwarven stout,true
1915,Grog,true
1917,Beer,true
1919,Beer glass,true
1921,Bowl of water,true
1923,Bowl,true
1925,Bucket,true
1927,Bucket of milk,true
1929,Bucket of water,true
1931,Pot,true
1933,Pot of flour,true
1935,Jug,true
1937,Jug of water,true
1939,Swamp tar,true
1941,Swamp paste,true
1942,Potato,true
1944,Egg,true
1947,Grain,true
1949,Chef's hat,true
1951,Redberries,true
1953,Pastry dough,true
1955,Cooking apple,true
1957,Onion,true
1959,Pumpkin,true
1961,Easter egg,true
1963,Banana,true
1965,Cabbage,true
1969,Spinach roll,true
1971,Kebab,true
1973,Chocolate bar,true
1975,Chocolate dust,true
1978,Cup of tea,true
1980,Empty cup,true
1982,Tomato,true
1985,Cheese,true
1987,Grapes,true
1989,Half full wine jug,true
1993,Jug of wine,true
2003,Stew,true
2007,Spice,true
2011,Curry,true
2015,Vodka,true
2017,Whisky,true
2019,Gin,true
2021,Brandy,true
2023,Cocktail guide,true
2025,Cocktail shaker,true
2026,Cocktail glass,true
2028,Premade blurb' sp.,true
2030,Premade choc s'dy,true
2032,Premade dr' dragon,true
2034,Premade fr' blast,true
2036,Premade p' punch,true
2038,Premade sgg,true
2040,Premade wiz blz'd,true
2048,Pineapple punch,true
2054,Wizard blizzard,true
2064,Blurberry special,true
2074,Choc saturday,true
2080,Short green guy,true
2084,Fruit blast,true
2092,Drunk dragon,true
2102,Lemon,true
2104,Lemon chunks,true
2106,Lemon slices,true
2108,Orange,true
2110,Orange chunks,true
2112,Orange slices,true
2114,Pineapple,true
2116,Pineapple chunks,true
2118,Pineapple ring,true
2120,Lime,true
2122,Lime chunks,true
2124,Lime slices,true
2126,Dwellberries,true
2128,Equa leaves,true
2130,Pot of cream,true
2132,Raw beef,true
2134,Raw rat meat,true
2136,Raw bear meat,true
2138,Raw chicken,true
2140,Cooked chicken,true
2142,Cooked meat,true
2150,Swamp toad,true
2152,Toad's legs,true
2162,King worm,true
2164,Batta tin,true
2165,Crunchy tray,true
2166,Gnomebowl mould,true
2167,Gianne's cook book,true
2169,Gnome spice,true
2171,Gianne dough,true
2185,Chocolate bomb,true
2187,Tangled toad's legs,true
2191,Worm hole,true
2195,Veg ball,true
2203,Rock-climbing boots,true
2205,Worm crunchies,true
2209,Chocchip crunchies,true
2213,Spicy crunchies,true
2217,Toad crunchies,true
2219,Premade w'm batta,true
2221,Premade t'd batta,true
2223,Premade c+t batta,true
2225,Premade fr't batta,true
2227,Premade veg batta,true
2229,Premade choc bomb,true
2231,Premade ttl,true
2233,Premade worm hole,true
2235,Premade veg ball,true
2237,Premade w'm crun',true
2239,Premade ch' crunch,true
2241,Premade s'y crunch,true
2243,Premade t'd crunch,true
2253,Worm batta,true
2255,Toad batta,true
2259,Cheese+tom batta,true
2277,Fruit batta,true
2281,Vegetable batta,true
2283,Pizza base,true
2289,Plain pizza,true
2293,Meat pizza,true
2297,Anchovy pizza,true
2301,Pineapple pizza,true
2307,Bread dough,true
2309,Bread,true
2313,Pie dish,true
2315,Pie shell,true
2317,Uncooked apple pie,true
2319,Uncooked meat pie,true
2321,Uncooked berry pie,true
2323,Apple pie,true
2325,Redberry pie,true
2327,Meat pie,true
2337,Raw oomlie,true
2341,Wrapped oomlie,true
2343,Cooked oomlie wrap,true
2347,Hammer,true
2349,Bronze bar,true
2351,Iron bar,true
2353,Steel bar,true
2355,Silver bar,true
2357,Gold bar,true
2359,Mithril bar,true
2361,Adamantite bar,true
2363,Runite bar,true
2366,Shield left half,true
2368,Shield right half,true
2370,Steel studs,true
2428,Attack potion(4),true
2430,Restore potion(4),true
2432,Defence potion(4),true
2434,Prayer potion(4),true
2436,Super attack(4),true
2438,Fishing potion(4),true
2440,Super strength(4),true
2442,Super defence(4),true
2444,Ranging potion(4),true
2446,Antipoison(4),true
2448,Superantipoison(4),true
2450,Zamorak brew(4),true
2452,Antifire potion(4),true
2454,Antifire potion(3),true
2456,Antifire potion(2),true
2458,Antifire potion(1),true
2460,Assorted flowers,true
2462,Red flowers,true
2464,Blue flowers,true
2466,Yellow flowers,true
2468,Purple flowers,true
2470,Orange flowers,true
2472,Mixed flowers,true
2474,White flowers,true
2476,Black flowers,true
2481,Lantadyme,true
2483,Lantadyme potion (unf),true
2485,Grimy lantadyme,true
2487,Blue d'hide vambraces,true
2489,Red d'hide vambraces,true
2491,Black d'hide vambraces,true
2493,Blue d'hide chaps,true
2495,Red d'hide chaps,true
2497,Black d'hide chaps,true
2499,Blue d'hide body,true
2501,Red d'hide body,true
2503,Black d'hide body,true
2505,Blue dragon leather,true
2507,Red dragon leather,true
2509,Black dragon leather,true
2520,Brown toy horsey,true
2522,White toy horsey,true
2524,Black toy horsey,true
2526,Grey toy horsey,true
2550,Ring of recoil,true
2552,Ring of dueling(8),true
2568,Ring of forging,true
2570,Ring of life,true
2572,Ring of wealth,true
2577,Ranger boots,true
2579,Wizard boots,true
2581,Robin hood hat,true
2583,Black platebody (t),true
2585,Black platelegs (t),true
2587,Black full helm (t),true
2589,Black kiteshield (t),true
2591,Black platebody (g),true
2593,Black platelegs (g),true
2595,Black full helm (g),true
2597,Black kiteshield (g),true
2599,Adamant platebody (t),true
2601,Adamant platelegs (t),true
2603,Adamant kiteshield (t),true
2605,Adamant full helm (t),true
2607,Adamant platebody (g),true
2609,Adamant platelegs (g),true
2611,Adamant kiteshield (g),true
2613,Adamant full helm (g),true
2615,Rune platebody (g),true
2617,Rune platelegs (g),true
2619,Rune full helm (g),true
2621,Rune kiteshield (g),true
2623,Rune platebody (t),true
2625,Rune platelegs (t),true
2627,Rune full helm (t),true
2629,Rune kiteshield (t),true
2631,Highwayman mask,true
2633,Blue beret,true
2635,Black beret,true
2637,White beret,true
2639,Tan cavalier,true
2641,Dark cavalier,true
2643,Black cavalier,true
2645,Red headband,true
2647,Black headband,true
2649,Brown headband,true
2651,Pirate's hat,true
2653,Zamorak platebody,true
2655,Zamorak platelegs,true
2657,Zamorak full helm,true
2659,Zamorak kiteshield,true
2661,Saradomin platebody,true
2663,Saradomin platelegs,true
2665,Saradomin full helm,true
2667,Saradomin kiteshield,true
2669,Guthix platebody,true
2671,Guthix platelegs,true
2673,Guthix full helm,true
2675,Guthix kiteshield,true
2859,Wolf bones,true
2861,Wolfbone arrowtips,true
2862,Achey tree logs,true
2864,Ogre arrow shaft,true
2865,Flighted ogre arrow,true
2866,Ogre arrow,true
2876,Raw chompy,true
2878,Cooked chompy,true
2890,Elemental shield,true
2894,Grey boots,true
2896,Grey robe top,true
2898,Grey robe bottoms,true
2900,Grey hat,true
2902,Grey gloves,true
2904,Red boots,true
2906,Red robe top,true
2908,Red robe bottoms,true
2910,Red hat,true
2912,Red gloves,true
2914,Yellow boots,true
2916,Yellow robe top,true
2918,Yellow robe bottoms,true
2920,Yellow hat,true
2922,Yellow gloves,true
2924,Teal boots,true
2926,Teal robe top,true
2928,Teal robe bottoms,true
2930,Teal hat,true
2932,Teal gloves,true
2934,Purple boots,true
2936,Purple robe top,true
2938,Purple robe bottoms,true
2940,Purple hat,true
2942,Purple gloves,true
2955,Moonlight mead,true
2961,Silver sickle,true
2970,Mort myre fungus,true
2972,Mort myre stem,true
2974,Mort myre pear,true
2976,Sickle mould,true
2997,Pirate's hook,true
2998,Toadflax,true
3000,Snapdragon,true
3002,Toadflax potion (unf),true
3004,Snapdragon potion (unf),true
3008,Energy potion(4),true
3010,Energy potion(3),true
3012,Energy potion(2),true
3014,Energy potion(1),true
3016,Super energy(4),true
3018,Super energy(3),true
3020,Super energy(2),true
3022,Super energy(1),true
3024,Super restore(4),true
3026,Super restore(3),true
3028,Super restore(2),true
3030,Super restore(1),true
3032,Agility potion(4),true
3034,Agility potion(3),true
3036,Agility potion(2),true
3038,Agility potion(1),true
3040,Magic potion(4),true
3042,Magic potion(3),true
3044,Magic potion(2),true
3046,Magic potion(1),true
3049,Grimy toadflax,true
3051,Grimy snapdragon,true
3053,Lava battlestaff,true
3054,Mystic lava staff,true
3093,Black dart,true
3094,Black dart(p),true
3095,Bronze claws,true
3096,Iron claws,true
3097,Steel claws,true
3098,Black claws,true
3099,Mithril claws,true
3100,Adamant claws,true
3101,Rune claws,true
3105,Climbing boots,true
3107,Spiked boots,true
3122,Granite shield,true
3123,Shaikahan bones,true
3125,Jogre bones,true
3138,Potato cactus,true
3140,Dragon chainbody,true
3142,Raw karambwan,true
3144,Cooked karambwan,true
3157,Karambwan vessel,true
3159,Karambwan vessel,true
3162,Sliced banana,true
3183,Monkey bones,true
3188,Cleaning cloth,true
3190,Bronze halberd,true
3192,Iron halberd,true
3194,Steel halberd,true
3196,Black halberd,true
3198,Mithril halberd,true
3200,Adamant halberd,true
3202,Rune halberd,true
3204,Dragon halberd,true
3211,Limestone,true
3216,Barrel,true
3226,Raw rabbit,true
3228,Cooked rabbit,true
3239,Bark,true
3325,Vampyre dust,true
3327,Myre snelm,true
3329,Blood'n'tar snelm,true
3331,Ochre snelm,true
3333,Bruise blue snelm,true
3335,Broken bark snelm,true
3337,Pointed myre snelm,true
3339,Pointed blood'n'tar snelm,true
3341,Pointed ochre snelm,true
3343,Pointed bruise blue snelm,true
3345,Blamish myre shell,true
3347,Blamish red shell,true
3349,Blamish ochre shell,true
3351,Blamish blue shell,true
3353,Blamish bark shell,true
3355,Blamish myre shell,true
3357,Blamish red shell,true
3359,Blamish ochre shell,true
3361,Blamish blue shell,true
3363,Thin snail,true
3365,Lean snail,true
3367,Fat snail,true
3369,Thin snail meat,true
3371,Lean snail meat,true
3373,Fat snail meat,true
3379,Raw slimy eel,true
3381,Cooked slimy eel,true
3385,Splitbark helm,true
3387,Splitbark body,true
3389,Splitbark legs,true
3391,Splitbark gauntlets,true
3393,Splitbark boots,true
3396,Loar remains,true
3398,Phrin remains,true
3400,Riyl remains,true
3402,Asyn remains,true
3404,Fiyr remains,true
3406,Unfinished potion,true
3408,Serum 207 (4),true
3410,Serum 207 (3),true
3412,Serum 207 (2),true
3414,Serum 207 (1),true
3420,Limestone brick,true
3422,Olive oil(4),true
3424,Olive oil(3),true
3426,Olive oil(2),true
3428,Olive oil(1),true
3430,Sacred oil(4),true
3432,Sacred oil(3),true
3434,Sacred oil(2),true
3436,Sacred oil(1),true
3438,Pyre logs,true
3440,Oak pyre logs,true
3442,Willow pyre logs,true
3444,Maple pyre logs,true
3446,Yew pyre logs,true
3448,Magic pyre logs,true
3470,Fine cloth,true
3472,Black plateskirt (t),true
3473,Black plateskirt (g),true
3474,Adamant plateskirt (t),true
3475,Adamant plateskirt (g),true
3476,Rune plateskirt (g),true
3477,Rune plateskirt (t),true
3478,Zamorak plateskirt,true
3479,Saradomin plateskirt,true
3480,Guthix plateskirt,true
3481,Gilded platebody,true
3483,Gilded platelegs,true
3485,Gilded plateskirt,true
3486,Gilded full helm,true
3488,Gilded kiteshield,true
3678,Flamtaer hammer,true
3749,Archer helm,true
3751,Berserker helm,true
3753,Warrior helm,true
3755,Farseer helm,true
3759,Fremennik cyan cloak,true
3761,Fremennik brown cloak,true
3763,Fremennik blue cloak,true
3765,Fremennik green cloak,true
3767,Fremennik brown shirt,true
3769,Fremennik grey shirt,true
3771,Fremennik beige shirt,true
